data,hora,natureza_acidente,situacao,bairro,endereco,numero,detalhe_endereco_acidente,complemento,endereco_cruzamento,numero_cruzamento,referencia_cruzamento,bairro_cruzamento,tipo,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,,,,,,,
2017-11-24,21:34:00,SEM VÍTIMA,CANCELADA,GRAÇAS,RUA ALBERTO PAIVA,1087,,EM FRENTE DO COLEGIO MARISTA, COM AV. RUI BARBOSA SEMAFORO 305,RUA ALBERTO PAIVA,1087,EM FRENTE DO COLEGIO MARISTA, COM AV. RUI BARBOSA SEMAFORO 305,GRAÇAS,COLISÃO,2,,,,,,,,,0,,,,,,
2017-11-24,21:50:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,,,COM ANTONIO FALCÃO, EM FRENTE DO CARREFOUR, NO SEMAFORO 145,AV ENGENHEIRO DOMINGOS FERREIRA,0,COM ANTONIO FALCÃO, EM FRENTE DO CARREFOUR, NO SEMAFORO 145,BOA VIAGEM,COLISÃO,1,,,,,1,,,,0,,,,
2017-11-24,22:01:00,COM VÍTIMA,FINALIZADA,SANTANA,RUA AFONSO DE ALBUQUERQUE MELO,112,,EM FRENTE A PRAÇA , PROX. DO HIPER BOMPREÇO,RUA AFONSO DE ALBUQUERQUE MELO,112,EM FRENTE A PRAÇA , PROX. DO HIPER BOMPREÇO,SANTANA,COLISÃO,1,1,,,,,,,,2,,,,,,
2017-11-24,22:53:00,SEM VÍTIMA,CANCELADA,BOA VIAGEM,RUA DR NYLO DORNELLAS CAMARA,,,AO LADO DA PRAÇA DE BOA VIAGEM / ESQUINA COM O PARQUE HOTEL,RUA DR NYLO DORNELLAS CAMARA,0,AO LADO DA PRAÇA DE BOA VIAGEM / ESQUINA COM O PARQUE HOTEL,BOA VIAGEM,COLISÃO,1,1,,,,,,,,0,,,,,,,,
2017-11-25,00:21:00,SEM VÍTIMA,FINALIZADA,ESTÂNCIA,AV ESTANCIA,,,PRÓXIMO AO COLÉGIO VISÃO, SENTIDO AV RECIFE,AV ESTANCIA,0,PRÓXIMO AO COLÉGIO VISÃO, SENTIDO AV RECIFE,ESTÂNCIA,COLISÃO,2,,,,,,,,,0,,,,,,
2017-11-25,04:58:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,AV BOA VIAGEM,4988,,EM FRENTE AO EDIFÍCIO MARIA ANGELA LUCENA // EM FRENTE A PRACINHA DE BOA VIAGEM // SEMÁFORO 483,AV BOA VIAGEM,4988,EM FRENTE AO EDIFÍCIO MARIA ANGELA LUCENA // EM FRENTE A PRACINHA DE BOA VIAGEM // SEMÁFORO 483,BOA VIAGEM,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-11-25,05:54:00,SEM VÍTIMA,FINALIZADA,ESPINHEIRO,AV GOVERNADOR AGAMENON MAGALHAES,,,SEMÁFORO 078 // CRUZAMENTO COM RUA BUENOS AIRES // EM FRENTE AO BANCO DO NORDESTE,AV GOVERNADOR AGAMENON MAGALHAES,0,SEMÁFORO 078 // CRUZAMENTO COM RUA BUENOS AIRES // EM FRENTE AO BANCO DO NORDESTE,ESPINHEIRO,COLISÃO,1,,,,,,,1,,0,,,,,,,,
2017-11-25,06:32:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,AV BOA VIAGEM,,,SEMAFORO 438,AV BOA VIAGEM,0,SEMAFORO 438,BOA VIAGEM,COLISÃO,1,,,,,1,,,,0,,,,,,,,
2017-11-25,07:36:00,COM VÍTIMA,FINALIZADA,SÃO JOSÉ,AV ENGENHEIRO JOSE ESTELITA,,,EM FRENTE AS TORRES GEMEAS,AV ENGENHEIRO JOSE ESTELITA,0,EM FRENTE AS TORRES GEMEAS,SÃO JOSÉ,COLISÃO,,1,,,,,,,,1,,,,,,,,
2017-11-25,09:02:00,COM VÍTIMA,FINALIZADA,IBURA,RUA DR BENIGNO JORDAO DE VASCONCELOS,12,,EM FRENTE AO COLEGIO MOVIMENTO CRIATIVO,RUA DR BENIGNO JORDAO DE VASCONCELOS,12,EM FRENTE AO COLEGIO MOVIMENTO CRIATIVO,IBURA,COLISÃO,1,1,,,,,,,,2,,,,,,,,
2017-11-25,09:05:00,COM VÍTIMA,FINALIZADA,IPSEP,RUA JEAN EMILE FAVRE,738,,RUA POR TRÁS DO CMH DO HOSPITAL DA POLICIA,RUA JEAN EMILE FAVRE,738,,IPSEP,COLISÃO,1,1,,,,,,,,1,,,,,,,,
2017-11-25,09:45:00,SEM VÍTIMA,FINALIZADA,SAN MARTIN,AV GENERAL SAN MARTIN,,,SEMAFORO Nº326,AV GENERAL SAN MARTIN,0,SEMAFORO Nº326,SAN MARTIN,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-11-25,09:46:00,SEM VÍTIMA,FINALIZADA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,6133,,EM FRENTE A EMPRESA FOCO ALUGUEL DE CARROS,SENT/PRAZERES,AV MARECHAL MASCARENHAS DE MORAES,6133,EM FRENTE A EMPRESA FOCO ALUGUEL DE CARROS,SENT/PRAZERES,IMBIRIBEIRA,COLISÃO,1,1,,,,,,,,0,,,,,,
2017-11-25,10:19:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,,,SEMÁFORO 217, SENTIDO PIEDADE. DE ESQUINA COM O EDF. AVILA DE NUMERO 315,AV ENGENHEIRO DOMINGOS FERREIRA,0,SEMÁFORO 217, SENTIDO PIEDADE. DE ESQUINA COM O EDF. AVILA DE NUMERO 315,BOA VIAGEM,COLISÃO COM CICLISTA,1,,,1,,,,,,1,,,,,,
2017-11-25,10:24:00,SEM VÍTIMA,FINALIZADA,SAN MARTIN,RUA JOSE VELOSO,,,SEMÁFORO 326 NO CRUZAMENTO COM A SAN MARTIN,RUA JOSE VELOSO,0,SEMÁFORO 326 NO CRUZAMENTO COM A SAN MARTIN,SAN MARTIN,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-11-25,11:03:00,SEM VÍTIMA,FINALIZADA,BOA VISTA,RUA JOAO FERNANDES VIEIRA,,,EM FRENTE A IBGM,RUA JOAO FERNANDES VIEIRA,0,EM FRENTE A IBGM,BOA VISTA,CHOQUE,,,,,,,1,,,0,,,,,,,,
2017-11-25,11:01:00,SEM VÍTIMA,FINALIZADA,MADALENA,AV VISCONDE DE ALBUQUERQUE,300,,E/F A ASTRAL VEÍCULOS. SENTIDO CARREFOUR,AV VISCONDE DE ALBUQUERQUE,300,E/F A ASTRAL VEÍCULOS. SENTIDO CARREFOUR,MADALENA,COLISÃO,3,,,,,,,,,0,,,,,,,,
2017-11-25,11:01:00,SEM VÍTIMA,FINALIZADA,TORRE,AV VISCONDE DE ALBUQUERQUE,4813,,CRUZ JOSE BONIFACIO,AV VISCONDE DE ALBUQUERQUE,4813,CRUZ JOSE BONIFACIO,TORRE,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-11-25,11:12:00,COM VÍTIMA,FINALIZADA,BEBERIBE,AV BEBERIBE,1442,,EM FRENTE AO CANAL DA CONSTRUÇÃO,AV BEBERIBE,1442,EM FRENTE AO CANAL DA CONSTRUÇÃO,BEBERIBE,ATROPELAMENTO,,1,,,2,,,,,2,,,,,,,,
2017-11-25,12:20:00,SEM VÍTIMA,FINALIZADA,TAMARINEIRA,RUA CONEGO BARATA,,,E/F DA FERREIRA COSTA,RUA CONEGO BARATA,0,E/F DA FERREIRA COSTA,TAMARINEIRA,COLISÃO,1,,,,,1,,,,0,,,,,,,,
2017-11-25,12:45:00,SEM VÍTIMA,FINALIZADA,JORDÃO,AV JULIO CESAR,,,POR TRAS DO MURO DO AEROPORTO,AV JULIO CESAR,0,POR TRAS DO MURO DO AEROPORTO,JORDÃO,COLISÃO,1,1,,,,,,,,0,,,,,,,,
2017-11-25,13:35:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,AV BOA VIAGEM,1756,,EM FRENTE AO EDIFICIO PUERTO DE BANUS,AV BOA VIAGEM,1756,EM FRENTE AO EDIFICIO PUERTO DE BANUS,BOA VIAGEM,COLISÃO,2,1,,,,,,,,1,,,,,,,,
2017-11-25,13:46:00,COM VÍTIMA,FINALIZADA,IBURA,RUA PERO VAZ DE CAMINHA,109,,COM A RUA VALE DE ITAJAI, UR-05,RUA PERO VAZ DE CAMINHA,109,COM A RUA VALE DE ITAJAI, UR-05,IBURA,ATROPELAMENTO,,,,,1,1,,,,1,,,,,,
2017-11-25,14:03:00,SEM VÍTIMA,FINALIZADA,ILHA DO RETIRO,PRC DA BANDEIRA,,,EM FRENTE A PRAÇA DA BANDEIRA,PRC DA BANDEIRA,0,EM FRENTE A PRAÇA DA BANDEIRA,ILHA DO RETIRO,COLISÃO,1,,,,,,1,,,0,,,,,,,,
2017-11-25,15:08:00,SEM VÍTIMA,FINALIZADA,CIDADE UNIVERSITÁRIA,RUA GENERAL POLIDORO,582,,E/F DA PIZZARIA NOVA KIS,RUA GENERAL POLIDORO,582,E/F DA PIZZARIA NOVA KIS,CIDADE UNIVERSITÁRIA,COLISÃO,1,1,,,,,,,,0,,,,,,,,
2017-11-25,15:47:00,SEM VÍTIMA,FINALIZADA,ESTÂNCIA,AV DR JOSE RUFINO,742,,EM FRENTE SOCORRO DOCES,AV DR JOSE RUFINO,742,EM FRENTE SOCORRO DOCES,ESTÂNCIA,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-11-25,16:11:00,COM VÍTIMA,FINALIZADA,CORDEIRO,EST DO FORTE DO ARRAIAL N. DO B. JESUS,341,,EM FRENTE AO RESTAURANTE O PESCADOR,EST DO FORTE DO ARRAIAL N. DO B. JESUS,341,EM FRENTE AO RESTAURANTE O PESCADOR,CORDEIRO,COLISÃO,1,1,,,,,,,,1,,,,,,,,
2017-11-25,16:47:00,SEM VÍTIMA,CANCELADA,TORRE,RUA CONDE DE IRAJA,979,,PROX. A IGREJA A IGREJA DA TORRE,RUA CONDE DE IRAJA,979,PROX. A IGREJA A IGREJA DA TORRE,TORRE,ENGAVETAMENTO,3,,,,,,,,,0,,,,,,,,
2017-11-25,17:07:00,SEM VÍTIMA,FINALIZADA,VÁRZEA,AV AFONSO OLINDENSE,1152,,APOS A LOMBADA E/F DO ARMAZEM QUIOSQUE,AV AFONSO OLINDENSE,1152,APOS A LOMBADA E/F DO ARMAZEM QUIOSQUE,VÁRZEA,COLISÃO,1,1,,,,,,,,0,,,,,,,,
2017-11-25,17:30:00,SEM VÍTIMA,FINALIZADA,TAMARINEIRA,EST DO ARRAIAL,2885,,APOS O HOSPITAL AGAMENON MAGALHAES, AO DO COLEGIO ESPECIFICO,EST DO ARRAIAL,2885,APOS O HOSPITAL AGAMENON MAGALHAES, AO DO COLEGIO ESPECIFICO,TAMARINEIRA,COLISÃO,2,,,,,,,,,0,,,,,,
2017-11-25,17:35:00,SEM VÍTIMA,CANCELADA,BOA VIAGEM,RUA FRANCISCO DA CUNHA,1810,,ESQUINA COM RUA JACK AYRES,RUA FRANCISCO DA CUNHA,1810,ESQUINA COM RUA JACK AYRES,BOA VIAGEM,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-11-25,17:42:00,SEM VÍTIMA,FINALIZADA,DOIS UNIDOS,RUA MONSENHOR ARRUDA CAMARA,,,AO LADO DA IGREJA CATOLICA, NO TERMINAL,RUA MONSENHOR ARRUDA CAMARA,0,AO LADO DA IGREJA CATOLICA, NO TERMINAL,DOIS UNIDOS,CHOQUE,,,,,,,1,,,0,,,,,,
2017-11-25,18:35:00,COM VÍTIMA,FINALIZADA,SAN MARTIN,AV GENERAL SAN MARTIN,,,E/F AO RESTAURANTE XODÓ / SNT AV ABDIAS DE CARVALHO,AV GENERAL SAN MARTIN,0,E/F AO RESTAURANTE XODÓ / SNT AV ABDIAS DE CARVALHO,SAN MARTIN,ENGAVETAMENTO,2,1,,,,,,,,1,,,,,,,,
2017-11-25,18:59:00,SEM VÍTIMA,FINALIZADA,TORRE,RUA MARQUES DE MARICA,57,,PROX A IGREJA DA TORRE, DOBRANDO A DIREITA / SNT CIDADE,RUA MARQUES DE MARICA,57,PROX A IGREJA DA TORRE, DOBRANDO A DIREITA / SNT CIDADE,TORRE,ENGAVETAMENTO,3,,,,,,,,,0,,,,,,
2017-11-25,19:38:00,SEM VÍTIMA,FINALIZADA,ESPINHEIRO,RUA QUARENTA E OITO,1179,,E/F AO POSTO PASSIRA,RUA QUARENTA E OITO,1179,E/F AO POSTO PASSIRA,ESPINHEIRO,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-11-25,20:29:00,SEM VÍTIMA,FINALIZADA,TAMARINEIRA,EST VELHA DE AGUA FRIA,,,CRUZAMENTO COM AV NORTE, EM FRENTE A FERREIRA COSTA. SENTIDO AGUA FRIA,EST VELHA DE AGUA FRIA,0,CRUZAMENTO COM AV NORTE, EM FRENTE A FERREIRA COSTA. SENTIDO AGUA FRIA,TAMARINEIRA,COLISÃO,2,,,,,,,,,0,,,,,,
2017-11-25,22:05:00,SEM VÍTIMA,FINALIZADA,IPUTINGA,RUA EMILIANO BRAGA,,,PROX. AO BOMBREÇO, APOS O POSTO BR, SENTIDO BR101, NO RETORNO,RUA EMILIANO BRAGA,0,PROX. AO BOMBREÇO, APOS O POSTO BR, SENTIDO BR101, NO RETORNO,IPUTINGA,COLISÃO,2,,,,,,,,,0,,
2017-11-26,06:43:00,COM VÍTIMA,FINALIZADA,TORREÃO,AV NORTE,,,EM FRENTE A PRAÇA DA PICANHA,SENT/CIDADE,AV NORTE,0,EM FRENTE A PRAÇA DA PICANHA,SENT/CIDADE,TORREÃO,COLISÃO,1,1,,,,,,,,1,,,,,,
2017-11-26,06:54:00,SEM VÍTIMA,FINALIZADA,CAXANGÁ,AV INACIO MONTEIRO,2636,,SEMAFORO 234,CRUZ/COM A AV CAXANGA,AV INACIO MONTEIRO,2636,SEMAFORO 234,CRUZ/COM A AV CAXANGA,CAXANGÁ,COLISÃO,1,1,,,,,,,,0,,,,,,
2017-11-26,07:15:00,SEM VÍTIMA,FINALIZADA,ILHA DO LEITE,AV FREI MATIAS TEVES,194,,PARALELA AV AGAMENON MAGALHAES APOS O HOSPITAL ESPERANÇA EM FRENTE A EMPRESA MULT IMAGEM,AV FREI MATIAS TEVES,194,PARALELA AV AGAMENON MAGALHAES APOS O HOSPITAL ESPERANÇA EM FRENTE A EMPRESA MULT IMAGEM,ILHA DO LEITE,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-11-26,08:19:00,SEM VÍTIMA,FINALIZADA,DERBY,AV GOVERNADOR AGAMENON MAGALHAES,,,CRUZ/CPM A PRAÇA DO DERBY,SENT/BOA VIAGEM,AV GOVERNADOR AGAMENON MAGALHAES,0,CRUZ/CPM A PRAÇA DO DERBY,SENT/BOA VIAGEM,DERBY,COLISÃO,1,,,,,1,,,,0,,,,,,
2017-11-26,09:44:00,SEM VÍTIMA,FINALIZADA,SÃO JOSÉ,RUA IMPERIAL,,,NO SEMAFORO Nº510,RUA IMPERIAL,0,NO SEMAFORO Nº510,SÃO JOSÉ,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-11-26,10:03:00,COM VÍTIMA,FINALIZADA,TOTÓ,AV LIBERDADE,,,EM FRENTE AO PRESÍDIO ANÍBAL BRUNO,AV LIBERDADE,0,EM FRENTE AO PRESÍDIO ANÍBAL BRUNO,TOTÓ,ATROPELAMENTO,1,,,,1,,,,,1,,,,,,,,
2017-11-26,10:09:00,SEM VÍTIMA,FINALIZADA,CAMPO GRANDE,RUA FRANKLIN TAVORA,602,,EM FRENTE AO EDF/QUITARA,RUA FRANKLIN TAVORA,602,EM FRENTE AO EDF/QUITARA,CAMPO GRANDE,COLISÃO,,1,,,,1,,,,0,,,,,,,,
2017-11-26,10:24:00,SEM VÍTIMA,FINALIZADA,AREIAS,AV RECIFE,,,E/F A AO BAR DA ATENAS,AV RECIFE,0,E/F A AO BAR DA ATENAS,AREIAS,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-11-26,11:18:00,SEM VÍTIMA,CANCELADA,CABANGA,RUA COMANDANTE ANTONIO MANHAES DE MATTOS,,,E/F A COMPESA,RUA COMANDANTE ANTONIO MANHAES DE MATTOS,0,E/F A COMPESA,CABANGA,COLISÃO,1,,,,,1,,,,0,,,,,,,,
2017-11-26,12:05:00,COM VÍTIMA,FINALIZADA,CAÇOTE,AV RECIFE,,,PRÓXIMO AO PAN DE AREIAS E LOGO APOS A PTE DO CAÇOTE SENTIDO BOA VIAGEM,AV RECIFE,0,PRÓXIMO AO PAN DE AREIAS E LOGO APOS A PTE DO CAÇOTE SENTIDO BOA VIAGEM,CAÇOTE,COLISÃO,1,1,,,,,,,,1,,,,,,,,
2017-11-26,12:16:00,SEM VÍTIMA,FINALIZADA,TEJIPIÓ,AV DR JOSE RUFINO,,,SENTIDO CAVALEIRO EM FRENTE AO ARMAZEM ACHAQUI,AV DR JOSE RUFINO,0,SENTIDO CAVALEIRO EM FRENTE AO ARMAZEM ACHAQUI,TEJIPIÓ,COLISÃO,3,,,,,,,,,0,,,,,,,,
2017-11-26,12:21:00,SEM VÍTIMA,FINALIZADA,CASA AMARELA,AV NORTE,,AV PROFESSOR JOSE DOS ANJOS,E/F AO SESC CASA AMARELA,AV NORTE,0,E/F AO SESC CASA AMARELA,CASA AMARELA,COLISÃO,2,1,,,,,,,,0,,,,,,,,
2017-11-26,12:22:00,COM VÍTIMA,FINALIZADA,CASA AMARELA,AV NORTE,,,EM FRENTE AO ANTIGO MOTEL VIA NORTE,SENT/CIDADE,AV NORTE,0,EM FRENTE AO ANTIGO MOTEL VIA NORTE,SENT/CIDADE,CASA AMARELA,ATROPELAMENTO,,1,,,1,,,,,2,,,,,,
2017-11-26,12:30:00,SEM VÍTIMA,FINALIZADA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,,,SENTIDO CENTRO EM FRENTE AO AEROPORTO,AV MARECHAL MASCARENHAS DE MORAES,0,SENTIDO CENTRO EM FRENTE AO AEROPORTO,IMBIRIBEIRA,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-11-26,12:40:00,COM VÍTIMA,FINALIZADA,AREIAS,RUA IPOJUCA,,,EM FRENTE A PRAÇA HEROS DA RESTAURAÇÃO,RUA IPOJUCA,0,EM FRENTE A PRAÇA HEROS DA RESTAURAÇÃO,AREIAS,COLISÃO,,2,,,,,,,,1,,,,,,,,
2017-11-26,14:49:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA SAO FRANCISCO DE ASSIS,,,RUA ENTRE DOIS POSTOS DE GASOLINA ESSO E BR DA RUA RIO AZUL,RUA SAO FRANCISCO DE ASSIS,0,RUA ENTRE DOIS POSTOS DE GASOLINA ESSO E BR DA RUA RIO AZUL,BOA VIAGEM,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-11-26,15:08:00,SEM VÍTIMA,FINALIZADA,PINA,AV ENGENHEIRO DOMINGOS FERREIRA,604,,EM FRENTE A PROCURADORIA REGIONAL FEDERAL DA 5 REGIÃO SEMAFORO 142,AV ENGENHEIRO DOMINGOS FERREIRA,604,EM FRENTE A PROCURADORIA REGIONAL FEDERAL DA 5 REGIÃO SEMAFORO 142,PINA,COLISÃO,,1,,,,,,1,,0,,,,,,,,
2017-11-26,15:09:00,SEM VÍTIMA,FINALIZADA,SANTO ANTÔNIO,PTE BUARQUE DE MACEDO,,,COM AV MARTINS DE BARROS,PTE BUARQUE DE MACEDO,0,COM AV MARTINS DE BARROS,SANTO ANTÔNIO,COLISÃO,1,,,,,1,,,,0,,,,,,,,
2017-11-26,15:14:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA VISCONDE DE JEQUITINHONHA,85,,CRUZ COM RUA DR VICENTE GOMES EM FRENTE A LOCALIZA,RUA VISCONDE DE JEQUITINHONHA,85,CRUZ COM RUA DR VICENTE GOMES EM FRENTE A LOCALIZA,BOA VIAGEM,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-11-26,15:45:00,SEM VÍTIMA,CANCELADA,CABANGA,AV SATURNINO DE BRITO,472,,EM FRENTE A COMPESA,AV SATURNINO DE BRITO,472,EM FRENTE A COMPESA,CABANGA,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-11-26,16:35:00,SEM VÍTIMA,FINALIZADA,AFOGADOS,RUA SAO MIGUEL,,,EM FRENTE A RM S/AFOGADOS,RUA SAO MIGUEL,0,EM FRENTE A RM S/AFOGADOS,AFOGADOS,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-11-26,17:02:00,COM VÍTIMA,FINALIZADA,IBURA,AV DOIS RIOS,,,PROX AO POLICLINICA ARNALDO MARQUES LADEIRA DA COAB,AV DOIS RIOS,0,PROX AO POLICLINICA ARNALDO MARQUES LADEIRA DA COAB,IBURA,ATROPELAMENTO,,,,,1,1,,,,1,,,,,,,,
2017-11-28,20:40:00,VÍTIMA FATAL,FINALIZADA,TAMARINEIRA,EST DO ARRAIAL,,,CRUZAMENTO COM A RUA Pe ROMA,EST DO ARRAIAL,,CRUZAMENTO COM A RUA Pe ROMA,TAMARINEIRA,COLISÃO,2,,,,,,,,,2,2,,,,,,,
2017-11-26,20:45:00,SEM VÍTIMA,FINALIZADA,CORDEIRO,RUA DR MIGUEL VIEIRA FERREIRA,275,,DEFRONTE AO EDF. OCEANO,RUA DR MIGUEL VIEIRA FERREIRA,275,DEFRONTE AO EDF. OCEANO,CORDEIRO,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-11-27,00:32:00,SEM VÍTIMA,CANCELADA,BOA VIAGEM,RUA MAMANGUAPE,623,,APOS O CARREFUR, PROX DO ORIGINAL CESTAS FINAS,RUA MAMANGUAPE,623,APOS O CARREFUR, PROX DO ORIGINAL CESTAS FINAS,BOA VIAGEM,COLISÃO,2,,,,,,,,,0,,,,,,
2017-11-27,04:01:00,COM VÍTIMA,CANCELADA,IMBIRIBEIRA,RUA IZABEL DE SOUZA,,,PROX DO ESPAÇO ABERTO,RUA IZABEL DE SOUZA,0,PROX DO ESPAÇO ABERTO,IMBIRIBEIRA,COLISÃO,1,1,,,,,,,,1,,,,,,,,
2017-11-27,06:47:00,SEM VÍTIMA,FINALIZADA,DERBY,PRC DO DERBY,,,E/F AO QUARTEL, SENTIDO CIDADE.,PRC DO DERBY,0,E/F AO QUARTEL, SENTIDO CIDADE.,DERBY,COLISÃO,1,,,,,1,,,,0,,,,,,
2017-11-27,06:59:00,SEM VÍTIMA,CANCELADA,PRADO,AV ENGENHEIRO ABDIAS DE CARVALHO,1771,,EM FRENTE A ESTACIO, SENTIDO CIDADE,AV ENGENHEIRO ABDIAS DE CARVALHO,1771,EM FRENTE A ESTACIO, SENTIDO CIDADE,PRADO,COLISÃO,2,,,,,,,,,0,,,,,,
2017-11-27,07:33:00,SEM VÍTIMA,FINALIZADA,SÃO JOSÉ,C SANTA RITA,,,EM FRENTE AS TORRES GEMEAS, SEMAFORO 583,C SANTA RITA,0,EM FRENTE AS TORRES GEMEAS, SEMAFORO 583,SÃO JOSÉ,ENGAVETAMENTO,3,,,,,1,,,,0,,,,,,
2017-11-27,07:38:00,SEM VÍTIMA,FINALIZADA,DERBY,RUA JENER DE SOUZA,,,NO SEMÁFORO 418,RUA JENER DE SOUZA,0,NO SEMÁFORO 418,DERBY,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-11-27,07:55:00,COM VÍTIMA,CANCELADA,IMBIRIBEIRA,RUA ARQUITETO LUIZ NUNES,,,PROX. À IGREJA DOS MORMOS,RUA ARQUITETO LUIZ NUNES,0,PROX. À IGREJA DOS MORMOS,IMBIRIBEIRA,COLISÃO,2,1,,,,,,,,1,,,,,,,,
2017-11-27,08:43:00,SEM VÍTIMA,FINALIZADA,PINA,AV ANTONIO DE GOES,,,SEMAFORO Nº103 NO OUTRO LADO DO DENIT,AV ANTONIO DE GOES,0,SEMAFORO Nº103 NO OUTRO LADO DO DENIT,PINA,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-11-27,09:25:00,SEM VÍTIMA,FINALIZADA,DERBY,AV GOVERNADOR AGAMENON MAGALHAES,,,SEMAFORO Nº417,AV GOVERNADOR AGAMENON MAGALHAES,0,SEMAFORO Nº417,DERBY,COLISÃO,1,,,,,1,,,,0,,,,,,,,
2017-11-27,09:32:00,SEM VÍTIMA,FINALIZADA,SANTO AMARO,AV VISCONDE DE SUASSUNA,634,,EM FRENTE A EDITORA ATICA,AV VISCONDE DE SUASSUNA,634,EM FRENTE A EDITORA ATICA,SANTO AMARO,COLISÃO,1,,,,,,,1,,0,,,,,,,,
2017-11-27,09:55:00,SEM VÍTIMA,FINALIZADA,TORREÃO,AV NORTE,1702,,EM FRENTE AO SAMUCAR/ SENTIDO SUBURBIO,AV NORTE,1702,EM FRENTE AO SAMUCAR/ SENTIDO SUBURBIO,TORREÃO,COLISÃO,1,,,,,1,,,,0,,,,,,,,
2017-11-27,10:18:00,SEM VÍTIMA,CANCELADA,SÃO JOSÉ,AV ENGENHEIRO JOSE ESTELITA,,,EM FRENTE AO CAIS JOSE ESTELITA,AV ENGENHEIRO JOSE ESTELITA,0,EM FRENTE AO CAIS JOSE ESTELITA,SÃO JOSÉ,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-11-27,11:08:00,SEM VÍTIMA,FINALIZADA,GUABIRABA,AV DA RECUPERACAO,,,NO TERMINAL DO CORREGO DO GENIPAPO,AV DA RECUPERACAO,0,NO TERMINAL DO CORREGO DO GENIPAPO,GUABIRABA,COLISÃO,1,1,,,,,,,,0,,,,,,,,
2017-11-27,11:47:00,SEM VÍTIMA,FINALIZADA,PINA,RUA TOME GIBSON,,,APOS A IGREJA DOS CAPUCHINHOS,RUA TOME GIBSON,0,APOS A IGREJA DOS CAPUCHINHOS,PINA,COLISÃO,1,1,,,,,,,,0,,,,,,,,
2017-11-27,11:47:00,SEM VÍTIMA,FINALIZADA,SAN MARTIN,AV ENGENHEIRO ABDIAS DE CARVALHO,,,E/F A FUNASE, SENTIDO BR.,AV ENGENHEIRO ABDIAS DE CARVALHO,0,E/F A FUNASE, SENTIDO BR.,SAN MARTIN,COLISÃO,3,,,,,,,,,0,,,,,,
2017-11-27,12:19:00,SEM VÍTIMA,FINALIZADA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,1968,,E/F DO JACAUNA DECORAÇOES S/T AEROPORTO,AV MARECHAL MASCARENHAS DE MORAES,1968,E/F DO JACAUNA DECORAÇOES S/T AEROPORTO,IMBIRIBEIRA,COLISÃO,2,,,,,,1,,,0,,,,,,,,
2017-11-27,12:35:00,COM VÍTIMA,FINALIZADA,BOA VISTA,AV CONDE DA BOA VISTA,,,E/F DO COPE S/T CENTRO,AV CONDE DA BOA VISTA,0,E/F DO COPE S/T CENTRO,BOA VISTA,ATROPELAMENTO,,,,,1,1,,,,1,,,,,,,,
2017-11-27,12:54:00,SEM VÍTIMA,FINALIZADA,CASA AMARELA,EST DO ARRAIAL,3344,,EM FRENTE A GALERIA DO SITIO DA TRINDADE, ESQUINA COM RUA BELA VISTA,EST DO ARRAIAL,3344,EM FRENTE A GALERIA DO SITIO DA TRINDADE, ESQUINA COM RUA BELA VISTA,CASA AMARELA,COLISÃO,1,1,,,,,,,,0,,,,,,
2017-11-27,12:55:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,,,E/F DO HOSPITAL UNICORDIS S/T OLINDA,AV GOVERNADOR AGAMENON MAGALHAES,0,E/F DO HOSPITAL UNICORDIS S/T OLINDA,SANTO AMARO,COLISÃO,2,,,,,,,,,1,,,,,,,,
